image_name,mean_brightness,max_brightness,median_brightness,percentile_70_brightness
crop_Componenets_1.transformed833.tif,222.46833930704898,250,223.0,227.0
crop_Componenets_1.transformed834.tif,222.4947119414811,248,223.0,227.0
crop_Componenets_1.transformed835.tif,222.46956821313734,249,223.0,227.0
crop_Componenets_1.transformed836.tif,222.5016125885202,253,224.0,227.0
crop_Componenets_1.transformed837.tif,222.46568678071895,255,223.0,227.0
crop_Componenets_1.transformed838.tif,222.42348823866897,254,223.0,227.0
crop_Componenets_1.transformed839.tif,222.5406910009183,251,224.0,227.0
crop_Componenets_1.transformed840.tif,222.64961810141847,246,224.0,227.0
crop_Componenets_1.transformed841.tif,222.63927742943108,248,224.0,227.0
crop_Componenets_1.transformed842.tif,222.6529681938225,248,224.0,227.0
crop_Componenets_1.transformed843.tif,222.6460777336486,250,224.0,227.0
crop_Componenets_1.transformed844.tif,222.5378876569566,249,223.0,227.0
crop_Componenets_1.transformed845.tif,222.58397446202605,249,223.0,227.0
crop_Componenets_1.transformed846.tif,222.48252422725395,249,223.0,227.0
crop_Componenets_1.transformed847.tif,222.47248280534154,249,224.0,227.0
crop_Componenets_1.transformed848.tif,222.43787817899994,249,224.0,227.0
crop_Componenets_1.transformed849.tif,222.35586661461085,251,223.0,226.0
crop_Componenets_1.transformed850.tif,222.34347261933468,252,223.0,227.0
crop_Componenets_1.transformed851.tif,222.34692119499672,251,223.0,227.0
crop_Componenets_1.transformed852.tif,222.37150440037684,251,223.0,227.0
crop_Componenets_1.transformed853.tif,222.331843408519,247,223.0,227.0
crop_Componenets_1.transformed854.tif,222.3070383051081,246,223.0,226.0
crop_Componenets_1.transformed855.tif,222.31831649058338,246,223.0,226.0
crop_Componenets_1.transformed856.tif,222.36256403188386,246,223.0,226.0
crop_Componenets_1.transformed857.tif,222.40255906642315,247,223.0,226.0
crop_Componenets_1.transformed858.tif,222.45702277190202,251,223.0,226.0
crop_Componenets_1.transformed859.tif,222.47209684273392,247,223.0,227.0
crop_Componenets_1.transformed860.tif,222.53207984930626,248,224.0,227.0
crop_Componenets_1.transformed861.tif,222.54603192833352,250,223.0,227.0
crop_Componenets_1.transformed862.tif,222.5205770533981,248,223.0,227.0
crop_Componenets_1.transformed863.tif,222.44845964759125,249,223.0,226.0
crop_Componenets_1.transformed864.tif,222.48090971743625,247,223.0,226.0
crop_Componenets_1.transformed865.tif,222.54662471724328,248,223.0,227.0
crop_Componenets_1.transformed866.tif,222.62314996612815,248,224.0,227.0
crop_Componenets_1.transformed867.tif,222.65618289756222,249,224.0,227.0
crop_Componenets_1.transformed868.tif,222.62662210891384,251,224.0,227.0
crop_Componenets_1.transformed869.tif,222.64114991902787,251,224.0,227.0
crop_Componenets_1.transformed870.tif,222.6194562183397,250,224.0,227.0
crop_Componenets_1.transformed871.tif,222.59387959059424,250,223.0,227.0
crop_Componenets_1.transformed872.tif,222.57790081904128,249,223.0,227.0
crop_Componenets_1.transformed873.tif,222.48780207663327,249,223.0,227.0
crop_Componenets_1.transformed874.tif,222.40250835544222,246,223.0,226.0
crop_Componenets_1.transformed875.tif,222.32118456256387,247,223.0,226.0
crop_Componenets_1.transformed876.tif,222.31628424834426,250,223.0,227.0
crop_Componenets_1.transformed877.tif,222.42444730136137,253,223.0,227.0
crop_Componenets_1.transformed878.tif,222.4690545892888,254,224.0,227.0
crop_Componenets_1.transformed879.tif,222.43411182207723,252,223.0,227.0
crop_Componenets_1.transformed880.tif,222.36712133573883,252,223.0,227.0
crop_Componenets_1.transformed881.tif,222.34405920682167,253,223.0,227.0
crop_Componenets_1.transformed882.tif,222.34154075946458,248,223.0,227.0
crop_Componenets_1.transformed883.tif,222.2412212161603,248,223.0,226.0
crop_Componenets_1.transformed884.tif,222.25155925155926,251,223.0,226.0
crop_Componenets_1.transformed885.tif,222.41709921910888,251,223.0,227.0
crop_Componenets_1.transformed886.tif,222.42234441906118,251,223.0,227.0
crop_Componenets_1.transformed887.tif,222.478367150202,249,224.0,227.0
crop_Componenets_1.transformed888.tif,222.64097090721293,249,224.0,227.0
crop_Componenets_1.transformed889.tif,222.59912293792834,254,224.0,227.0
crop_Componenets_1.transformed890.tif,222.37438982468203,255,223.0,227.0
